what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1290501090953
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1290501091046
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290501109890
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1290501114046
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1290501119843
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290501130250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501138578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501144578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501145562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501149015
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501149906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501149906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501150000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501151000
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1290501173359
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1290501176765
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1290501176843
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1290501180875
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.BreakpointView",1290501196859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501198312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501199250
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ExpressionView",1290501200906
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1290501202718
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ExpressionView",1290501204625
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1290501205046
