what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jface,3.5.1.M20090826-0800,"org.eclipse.jface",1290500399609
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1290500399609
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1290500399609
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1290500399609
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1290500399609
started,bundle,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui",1290500399640
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1290500399640
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1290500399640
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1290500399640
started,bundle,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.ide",1290500399671
started,bundle,org.eclipse.ui.navigator,3.4.1.M20090911-1550,"org.eclipse.ui.navigator",1290500399687
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1290500399687
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1290500399687
started,bundle,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"org.eclipse.ui.workbench",1290500399687
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1290500399687
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1290500399687
os,sysinfo,,,"win32",1290500399687
arch,sysinfo,,,"x86",1290500399687
ws,sysinfo,,,"win32",1290500399687
locale,sysinfo,,,"bg_BG",1290500399687
processors,sysinfo,,,"2",1290500399687
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1290500399687
java.runtime.version,sysinfo,,,"1.6.0_02-b05",1290500399687
java.specification.name,sysinfo,,,"Java Platform API Specification",1290500399687
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290500399687
