what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271320914593
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271320945890
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271320946609
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320947328
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320948046
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320948640
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320950187
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320950781
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320951359
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271320952828
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271320955453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271320956421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271320959437
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320961171
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320961437
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320961953
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271320965156
closed,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1271320965187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271320967687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271320968921
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320972859
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1271320973640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271320983812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271321029265
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271321037343
