what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290093201656
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290093209000
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290093209843
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1290093212046
opened,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1290093212437
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1290093212500
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1290093212500
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1290093213609
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1290093216125
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1290093216218
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1290093216218
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1290093216546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290093221500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290093229125
failed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1290093229187
error,log,,,"Variable references empty selection: ${project_loc}",1290093232484
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290093232546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290093233734
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1290093234015
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290093235984
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290093236093
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290093237687
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1290093237906
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290093237906
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1290093242328
