what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed command: monitor soft_reset_halt",1271318829687
error,log,,,"Failed command: monitor arm7_9 force_hw_bkpts enable",1271318829796
error,log,,,"Failed command: thbreak main",1271318830015
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318830078
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318830109
error,log,,,"Failed command: continue",1271318830125
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1271318830343
opened,view,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui.DisassemblyView",1271318830437
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1271318830671
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1271318830703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318830718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318831250
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271318832000
activated,perspective,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CPerspective",1271318833828
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271318837812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318843421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318844437
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1271318844453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318849218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318850109
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1271318850109
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318852500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318853250
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1271318853250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318855093
