what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1271318815984
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1271318816937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318817046
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318818500
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1271318818500
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1271318820921
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1271318821156
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1271318821453
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318822312
started,bundle,com.zylin.embeddedcdt,4.9.1,"com.zylin.embeddedcdt",1271318825171
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1271318825187
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1271318825265
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1271318825437
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1271318825484
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318825656
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271318825765
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1271318825765
error,log,,,"Failed command: target remote localhost:3333",1271318828796
error,log,,,"Failed command: monitor sleep 500",1271318828906
error,log,,,"Failed command: monitor poll",1271318829015
error,log,,,"Failed command: monitor flash probe 0",1271318829125
error,log,,,"Failed command: monitor flash erase 0 0 0",1271318829234
error,log,,,"Failed command: monitor flash write 0 main.bin 0x0",1271318829343
error,log,,,"Failed command: monitor reset run",1271318829468
error,log,,,"Failed command: monitor sleep 500",1271318829578
