what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290500819968
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290500841937
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290500844312
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290500852765
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290500853687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500859312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500886250
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1290500906703
started,bundle,com.zylin.embeddedcdt,4.9.1,"com.zylin.embeddedcdt",1290500906703
error,log,,,"Program file does not exist",1290500906781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500906828
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500908937
error,log,,,"Program file does not exist",1290500911187
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500911203
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500912703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500915031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500920281
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1290500921218
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1290500922890
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1290500928562
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1290500928578
opened,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1290500941328
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1290500941390
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1290500945843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500956609
