what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290515732578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290515825500
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1290515827593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290515829765
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1290515869734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290515878812
executed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1290515878828
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1290515889890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290515893562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290515897484
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1290515900437
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290515900437
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.BreakpointView",1290515900937
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290515902171
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290515902921
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1290515903593
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290515904312
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1290515909937
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1290515909953
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1290515909968
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1290515912390
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1290515912468
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1290515916296
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290515917312
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290515951937
