what,kind,bundleId,bundleVersion,description,time
processors,sysinfo,,,"2",1271320112328
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1271320112328
java.runtime.version,sysinfo,,,"1.6.0_02-b05",1271320112328
java.specification.name,sysinfo,,,"Java Platform API Specification",1271320112328
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1271320112328
java.specification.version,sysinfo,,,"1.6",1271320112328
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1271320112328
java.version,sysinfo,,,"1.6.0_02",1271320112328
java.vm.info,sysinfo,,,"mixed mode",1271320112328
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1271320112328
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1271320112328
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1271320112328
java.vm.specification.version,sysinfo,,,"1.0",1271320112328
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1271320112328
java.vm.version,sysinfo,,,"1.6.0_02-b05",1271320112328
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1271320112375
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1271320112437
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1271320112515
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1271320112531
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1271320112671
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1271320112687
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1271320112718
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1271320112843
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1271320112859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271320116609
