what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271332353468
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332358421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332360000
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271332371468
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271332371500
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1271332374843
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271332374843
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271332386265
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271332387109
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271332387140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332395906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332422531
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1271332424015
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271332424015
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332439109
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332450546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332453343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332703312
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332704343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332735140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271332752609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271333285343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271333285375
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271333286062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271333291062
