what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327179718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327279812
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1271327286078
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1271327288000
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271327289937
error,log,,,"Variable references empty selection: ${project_loc}",1271327294171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327294171
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327295406
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271327295531
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271327311859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327314187
error,log,,,"Variable references empty selection: ${project_loc}",1271327314187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327315296
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271327315437
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271327327421
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271327330125
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1271327330968
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271327333390
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1271327339578
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1271327341625
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271327354640
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271327355796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327358890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327377312
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327402734
