what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318499812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318634203
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318657875
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318665859
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271318669937
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271318669953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318687718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318690125
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318690296
stopped,bundle,com.zylin.embeddedcdt,4.9.1,"com.zylin.embeddedcdt",1271318690671
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1271318690734
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1271318690812
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1271318690843
