what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318855843
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1271318855843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318858265
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318859625
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1271318859625
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271318879953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318895234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318924125
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1271318928703
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271318949421
executed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1271318951531
error,log,,,"Variable references empty selection: ${project_loc}",1271318951546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318951578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318952703
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271318952828
executed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1271318953609
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271318964453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271319715812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271319715906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271319717421
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271319717531
stopped,bundle,com.zylin.embeddedcdt,4.9.1,"com.zylin.embeddedcdt",1271319717687
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1271319717687
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1271319717687
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1271319717687
