what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1290500399687
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1290500399687
java.version,sysinfo,,,"1.6.0_02",1290500399687
java.vm.info,sysinfo,,,"mixed mode",1290500399687
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1290500399687
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1290500399687
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290500399687
java.vm.specification.version,sysinfo,,,"1.0",1290500399687
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1290500399687
java.vm.version,sysinfo,,,"1.6.0_02-b05",1290500399687
started,bundle,org.eclipse.mylyn.commons.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.commons.ui",1290500399953
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1290500400062
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.core",1290500400375
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1290500400375
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1290500400406
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1290500400484
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1290500400500
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1290500400656
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1290500400671
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1290500400687
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1290500400796
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1290500400859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500419062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500420093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290500420171
