what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1271327087968
executed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1271327093546
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271327095437
error,log,,,"Variable references empty selection: ${project_loc}",1271327099703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327099718
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327102687
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1271327102890
executed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1271327103984
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271327118828
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271327121515
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271327121890
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271327121921
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327128468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327136843
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.properties",1271327136843
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327140843
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1271327148656
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1271327151750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327155375
executed,command,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1271327155375
activated,view,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CView",1271327158687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327159468
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1271327161171
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271327168656
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271327168671
