what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1290501793875
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1290501797343
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1290501801968
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1290501802046
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1290501809906
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290501811546
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290501818593
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1290501839531
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1290501839531
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1290501839531
activated,perspective,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CPerspective",1290501839578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501847375
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501847375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501847421
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501848703
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501849515
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501849546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501850000
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501853812
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501854796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501854796
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501854859
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501856625
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501857671
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501894484
