what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CPerspective",1290517138765
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290517138781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290517164546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290517200031
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290517233609
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290517238562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290517239140
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290517239906
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290517240015
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290517242140
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290517242203
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1290517254515
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1290517254578
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1290517254593
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1290517254609
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1290517255812
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1290517255906
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1290517257906
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290517259187
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290517260250
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1290517261125
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1290517261125
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1290517261125
activated,perspective,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CPerspective",1290517261171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290517285234
