what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290501904453
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290501905500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501908187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501964109
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290501964734
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290501966234
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1290501979593
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ExpressionView",1290501980218
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.BreakpointView",1290501981687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501983171
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290501984046
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290501984765
activated,view,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui.DisassemblyView",1290501985812
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290501986437
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1290502009218
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1290502011062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290502013765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290502013765
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290502013843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1290502019078
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1290502019640
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1290502031703
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1290502031718
opened,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1290502031734
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1290502033812
